Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
03/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,6:41:00,GIBRALTAR E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
04/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,5:00:00,LA CABAÑA Y LA SUERTE E-7,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
04/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,4:00:00,CHUCUA EL BURRO E-8,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,34.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
04/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,0:20:00,EL CARMELO E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,16.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000.0,1
04/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,4:37:00,BELLAVISTA E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000.0,1
04/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,8:14:00,CARVAJAL E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
05/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,19:30:00,LOS MOLINOS DEL SUR E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
05/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,1:25:00,LISBOA E-11,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
06/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,6:05:00,LUCERO MEDIO E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
06/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,21:32:00,SANTA FE E-14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
06/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12:54:00,MADELENA I Y II SECTOR E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
07/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,20:20:00,GRANJAS DE SAN PABLO E-18,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
07/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,18:20:00,CIUDAD KENNEDY CENTRAL E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
07/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,22:20:00,TIBABUYES E-11,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
07/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,21:54:00,EL MOCHUELO ORIENTAL E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
07/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,21:54:00,EL MOCHUELO ORIENTAL E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
07/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,22:11:00,SAN FRANCISCO E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
08/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,23:24:00,CIUDAD KENNEDY NORTE E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,-,-,26.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
09/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,22:05:00,LIBERTADOR SUR E-18,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,26.0,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
10/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,15:00:00,CIUDAD KENNEDY NORTE E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,38.0,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
10/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,1:30:00,FLORIDA BLANCA E-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
10/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,17:25:00,LA PICOTA E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,15.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000.0,1
11/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,4:10:00,ARBORIZADORA ALTA E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
12/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,12:30:00,LAS MARGARITAS E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,55.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
12/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,14:40:00,BRASILIA I SECTOR E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,55.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000.0,1
12/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,23:38:00,SAN CARLOS PREDIO SAN JOSE E-6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
12/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,21:07:00,SANTIAGO DE LAS ATALAYAS E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,44.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
01/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,14:35:00,BILBAO E-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,15.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
01/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,20:56:00,VILLA DE LOS COMUNEROS E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
01/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,5:48:00,SANTA BARBARA CENTRAL E-1,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
02/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,4:25:00,VILLA EMMA E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21.0,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
02/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,20:22:00,SANTA BIBIANA E-1,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
02/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,4:28:00,EL RINCON E-11,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
03/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,23:10:00,MEISSEN E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
03/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12:50:00,LA FAVORITA E-14,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
03/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,17:40:00,ALTOS DEL ZUQUE E-4,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000.0,1
03/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,20:21:00,ATENAS E-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
04/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,9:15:00,RINCON DE BRITALIA E-11,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000.0,1
05/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,16:20:00,LA ESTANZUELA E-14,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,38.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
06/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,23:07:00,LA CONCEPCION E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
07/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,22:00:00,CLASS E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
07/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,22:10:00,INDUSTRIAL PENSILVANIA E-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
07/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,22:54:00,ROMA E-8,RURAL,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,40.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
07/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,23:53:00,FINCA NUEVA ZELANDIA E-11,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
08/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,0:20:00,COMPARTIR E-19,URBANA,ESTABLECIMIENTO PUBLICO,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,35.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
08/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,23:50:00,COMPOSTELA I E-5,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000.0,1
08/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,6:50:00,VEREDA EL MOCHUELO ALTO E-19,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
08/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,5:50:00,GRAN BRITALIA E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
08/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,3:45:00,COMPARTIR E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
08/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,19:21:00,PARQUE LA JOYA E-19,URBANA,ESTABLECIMIENTO PUBLICO,ARMA DE FUEGO,A PIE,A PIE,51.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000.0,1
08/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,22:08:00,LA FORTALEZA E-5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR VEHICULO,A PIE,44.0,MASCULINO,VIUDO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
08/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,4:23:00,LA PAZ BOSA E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
09/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,19:50:00,MANZANARES E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
09/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,19:50:00,MANZANARES E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
09/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,20:21:00,ANDALUCIA E-7,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
09/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,0:44:00,LOS LACHES E-3,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,29.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO POLICIAL,TECNICO PROFESIONAL EN SERVICIO DE POLICIA,TECNICO,11001000.0,1
10/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,20:30:00,NUEVA ARGENTINA E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
10/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,20:10:00,VISTA HERMOSA SECTOR EL ESPINAL E-19,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,34.0,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
10/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12:53:00,SAN JOSE II SECTOR A E-7,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,52.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000.0,1
11/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,23:43:00,LA SABANA E-14,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,11001000.0,1
11/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,8:53:00,LA VICTORIA E-4,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,45.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000.0,1
12/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,7:30:00,CLASS E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
12/04/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,21:40:00,VOTO NACIONAL E-14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,42.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
01/05/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,22:40:00,BARRANQUILLITA E-5,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,30.0,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
01/05/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,3:09:00,SAN ANTONIO DE ENGATIVA E-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,40.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
02/05/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,20:50:00,SANTA LUCIA E-18,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,16.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
02/05/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,13:50:00,LA GAITANA E-11,RURAL,BOSQUES,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
02/05/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12:02:00,MINUTO DE MARÍA E-19,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
03/05/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,21:30:00,DOMINGO LAIN III E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
03/05/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,21:00:00,LAS MARGARITAS E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000.0,1
03/05/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,14:00:00,LUCERO BAJO E-19,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,11001000.0,1
03/05/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,20:39:00,LA LIBERTAD E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
04/05/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,20:30:00,GALERIAS E-13,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,44.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
05/05/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,19:30:00,SAN ANDRES E-8,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
05/05/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,16:20:00,RICAURTE E-14,URBANA,PUENTE,CONTUNDENTES,A PIE,A PIE,34.0,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,11001000.0,1
05/05/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,22:45:00,LAS CRUCES E-3,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,41.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
05/05/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,1:06:00,PUENTE ARANDA E-16,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000.0,1
06/05/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,14:30:00,SANTA RITA E-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30.0,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
06/05/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,5:00:00,DANUBIO AZUL E-5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
06/05/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,3:40:00,LA ACACIA E-19,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,55.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
06/05/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,1:35:00,VISTA HERMOSA SECTOR EL CAPRI E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000.0,1
06/05/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,0:43:00,EL JAPON E-11,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,49.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000.0,1
